EVTM,NAME,QUALIFIER,PARTNO,LOCATION,CONN_NAME,LOCPAGE,ZONE,CONN_CELL,CONN_PAGE,HCCF_CELL,HCCF_PAGE,ITEMID_,FREQUENCY
EVR,Air Intake Heater Module,,N/A,"In engine compartment, on LH side of dash panel",C167,,,26,8,,,,
EVR,Air Intake Heater Module,,N/A,"In engine compartment, on LH side of dash panel",C168,,,,,,,,
EVR,Air Intake Heater Module,,N/A,"In engine compartment, on LH side of dash panel",C187,,,26,7,,,,
EVR,Air Intake Heater Module,,N/A,"In engine compartment, on LH side of dash panel",C188,,,,,,,,
EVR,Air Pressure Gauge Illumination Lamp,,N/A,LH side of I/P,C281,9,A1,,,,,,
EVR,AM Radio Receiver,,N/A,Center of I/P,C246,,,130,5,,,,
EVR,AM Radio Receiver Speaker,,18808,In roof panel,C276,17,A9,130,5,,,,
EVR,AM/FM Radio Receiver,,18B849/18805,Center of I/P,C251,,,130,5,,,,
EVR,AM/FM Radio Receiver,,18B849/18805,Center of I/P,C271,,,130,6,,,,
EVR,Anti-Lock Brakes System (ABS) Module,,2B373,On frame over rear axle,C410,17,A4,42,6,,,,
EVR,Backup Lamp Switch,,15520,On top of transmission housing,C132,,,,,,,,
EVR,Battery,,N/A,"On RH side of frame, behind cab",,,,,,,,,
EVR,Blower Motor,,19805,"Behind I/P, RH side",C256,10,F10,,,,,,
EVR,Blower Motor Resistor,,19A706,"Behind I/P, near center",C255,10,F9,,,,,,
EVR,Blower Switch,,N/A,RH side of I/P,C254,,,,,,,,
EVR,Brake Low Air Pressure Buzzer,,2573,"Behind I/P, near cluster",C223,,,,,,,,
EVR,Brake On/Off Switch,Air Brakes,N/A,"In engine compartment, LH side of dash panel",C143,,,,,,,,
EVR,Brake On/Off Switch,Air Brakes,18737,"In engine compartment, LH side of dash panel",C182,,,,,,,,
EVR,Brake On/Off Switch,Air Brakes/Tractor,18737,"In engine compartment, LH side of dash panel",C144,,,,,,,,
EVR,Brake On/Off Switch,Hydraulic Brakes,N/A,On brake pedal support,C230,10,F4,,,,,,
EVR,Brake Pressure Differential Valve,,N/A,In engine compartment on hydraulic brake booster,C135,,,,,,,,
EVR,Cigar Lighter,,N/A,"In I/P, near steering column",C265,8,F9,,,,,,
EVR,Cigar Lighter Illumination Lamp,,N/A,RH side of cluster,C253,8,F9,,,,,,
EVR,Compressor Thermal Limiter Switch,,N/A,On compressor,C150,,,,,,,,
EVR,Courtesy Lamp Switch,,N/A,"Under I/P, LH cowl",C269,,,,,,,,
EVR,Data Link Connector,,N/A,On rear of shift pedestal,C3005,16,A4,29,13,,,,
EVR,Daytime Running Lamps Module,,N/A,"In engine compartment, LH side of dash panel",C147,,,97,9,,,,
EVR,Differential Lockout Indicator Lamp Switch,,10B853,LH side of I/P,C213,8,B1,,,,,,
EVR,Dome and Trailer Lamp Switch,,N/A,RH side of cluster,C266,9,F9,,,,,,
EVR,Dome/Map Switches and Lamps,,N/A,"Above backlight, near center",C324,17,A6,,,,,,
EVR,Dome/Map Switches and Lamps,,N/A,"Above backlight, near center",C340,17,A6,,,,,,
EVR,Electronic Allison Transmission,,N/A,Below center of cab,C1031,16,E1,29,12,,,,
EVR,Electronic Control Unit,,N/A,Integral with selector in shift pedestal,C3001,16,A6,29,10,,,,
EVR,Electronic Control Unit,,N/A,Integral with selector in shift pedestal,C3002,16,A6,29,11,,,,
EVR,Engine Alarm/Shutdown Module,,N/A,"LH side under I/P, near brake pedal support",C2064,8,F5,65,22,,,,
EVR,Engine Alarm/Shutdown Module,,N/A,"LH side under I/P, near brake pedal support",C212,8,F5,65,21,,,,
EVR,Engine Block Heater,,N/A,RH side of engine,C104,,,,,,,,
EVR,Engine Brake Clutch Switch,,N/A,On clutch mounting bracket,C280,,,,,,,,
EVR,Engine Brake Control Switch,,N/A,"On cluster, RH side",C279,9,F8,,,,,,
EVR,Engine Brake Control Valve,,N/A,On exhaust pipe,C156,20,F6,,,,,,
EVR,Engine Brake Disable Relay,,N/A,"Behind RH side of I/P, forward circuit breaker panel",C287,,,42,8,,,,
EVR,Engine Speed Sensor,,N/A,RH side of transmission,C1090,16,F6,,,,,,
EVR,Fan Clutch Timer,,N/A,"In engine compartment, on dash panel",C166,6,B1,33,6,,,,
EVR,Fog/Road Lamp Relay,,N/A,Behind RH side of instrument cluster,C2131,,,86,4,,,,
EVR,Fuel Gauge Sensor,,9275,Top of fuel tank,C400,,,,,,,,
EVR,Fuel Heater,,N/A,RH side of engine,C180,,,,,,,,
EVR,Fuel Shutoff Illumination Lamp,,N/A,RH side of cluster,C253,,,,,,,,
EVR,Fuel Shutoff Solenoid,FD 1060,5A594,RH front of engine,C120,6,E10,,,,,,
EVR,Fuel Shutoff Solenoid,FD 1460,5A594,RH front of engine,C120,7,F9,,,,,,
EVR,Fuel Shutoff Solenoid Relay,,9345,"In engine compartment, RH side of dash",C117,8,A8,26,7,,,,
EVR,Fuel Valve Solenoid,,N/A,On upper LH rear of engine,C186,,,,,,,,
EVR,Fuse Link A,,14526,"In engine harness, at starter motor",,,,,,,,,
EVR,Fuse Link B,,14526,"Main harness, near junction block on LH side of dash panel",,,,,,,,,
EVR,Fuse Link C,,14526,Near junction block on LH side of dash panel,,,,,,,,,
EVR,Fuse Link D,,14526,"In main harness, near junction block on LH side of dash panel",,,,,,,,,
EVR,Fuse Link E,,14526,In T/O to starter motor relay,,,,,,,,,
EVR,Fuse Link F,,14526,"In main harness, near T/O to junction block",,,,,,,,,
EVR,Fuse Link T,,14526,"Main harness, near junction block on LH side of dash panel",,,,,,,,,
EVR,Fuse Panel,,N/A,Behind RH side of I/P,,9,B10,,,,,,
EVR,Generator/Voltage Regulator,FD 1060,10346,RH side of engine,C1029,6,F4,,,,,,
EVR,Generator/Voltage Regulator,FD 1060,10346,RH side of engine,C107,6,F4,,,,,,
EVR,Generator/Voltage Regulator,FD 1060,10346,RH side of engine,C110,6,F4,,,,,,
EVR,Generator/Voltage Regulator,FD 1060,10346,RH side of engine,C171,6,F4,,,,,,
EVR,Generator/Voltage Regulator,FD 1460,10346,RH side of engine,C1029,7,F4,,,,,,
EVR,Generator/Voltage Regulator,FD 1460,10346,RH side of engine,C107,7,F4,,,,,,
EVR,Generator/Voltage Regulator,FD 1460,10346,RH side of engine,C110,7,F4,,,,,,
EVR,Generator/Voltage Regulator,FD 1460,10346,RH side of engine,C171,7,F4,,,,,,
EVR,Glow Plug,,N/A,On upper LH side of engine,C184,,,,,,,,
EVR,Glow Plug,,N/A,On upper LH side of engine,C185,,,,,,,,
EVR,Grid Heater,,N/A,Upper LH side of engine,C1000,,,,,,,,
EVR,Grid Heater,,N/A,Upper LH side of engine,C1001,,,,,,,,
EVR,Headlamp Dimmer Switch,,13A024,LH front floor,C234,10,F2,,,,,,
EVR,Headlamp Safety Relay,,13A253,"Behind I/P, LH side",C241,10,E1,85,7,,,,
EVR,Headlamp Switch,,11654,RH side of cluster,C233,9,A6,85,7,,,,
EVR,Heater and A/C Mode Switch,With A/C,N/A,RH side of I/P,C257,9,A5,54,8,,,,
EVR,Heater Mode Switch,Without A/C,N/A,RH side of I/P,C257,9,A5,53,5,,,,
EVR,High Pitch Horn,,N/A,"In engine compartment, center of safety wall",C1119,,,,,,,,
EVR,Horn Switch,,N/A,On steering column,C207,10,F5,,,,,,
EVR,Hourmeter,,N/A,"Behind I/P, left of center",C216,10,F7,,,,,,
EVR,Hourmeter Relay,,N/A,On A/C plenum chamber support assembly,C214,,,65,19,,,,
EVR,Hydro-Max Flow Switch and Motor,,2C185,"In engine compartment, LH side of dash panel",C136,,,,,,,,
EVR,Hydro-Max Flow Switch and Motor,,2C185,"In engine compartment, LH side of dash panel",C137,,,,,,,,
EVR,Hydro-Max Monitor,,2C012,Behind RH side of I/P,C304,8,C10,47,5,,,,
EVR,Hydro-Max Park Brake Switch,,2A622,"In engine compartment, LH side on park brake control valve",C133,,,,,,,,
EVR,Hydro-Max Relay,,2A449,"In engine compartment, LH side of dash panel",C138,,,47,5,,,,
EVR,Hydro-Max Warning Buzzer,,2F005,"Behind I/P, right of center",C225,8,A7,,,,,,
EVR,Ignition Switch,,11572,LH side of I/P,C202,10,B1,20,6,,,,
EVR,Ignition Switch,,11572,LH side of I/P,C224,10,B1,,,,,,
EVR,In-Line Diode,,N/A,N/A,,,,,,,,,
EVR,In-Line Fuse,10 Amp,N/A,"In rear of engine, near starter motor",C1092,16,C10,,,,,,
EVR,In-Line Fuse,20 Amp,N/A,In rear of engine compartment,C328,,,,,,,,
EVR,In-Line Resistor,,N/A,N/A,,,,,,,,,
EVR,Instrument Cluster,,N/A,Behind I/P,C220,9,F2,60,9,,,,
EVR,Instrument Panel Lamps Dimmer Switch,,N/A,RH side of instrument cluster,C252,8,F8,,,,,,
EVR,LH Fog Or Road Lamp,,N/A,"Front of vehicle, on left side",C1190,18,E10,,,,,,
EVR,LH Front Turn/Park/Hazard Lamp,,N/A,LH front of vehicle,C141,17,B10,,,,,,
EVR,LH Front Wheel Sensor,,N/A,"On LH frame, at front axle center line",C158,17,D10,,,,,,
EVR,LH Headlamp,,N/A,LH front of vehicle,C140,17,C10,,,,,,
EVR,LH Mirror Marker Lamp,,N/A,"On mirrors, on left side",C309,,,,,,,,
EVR,LH Radio Receiver Speaker,,N/A,In LH door,C2235,,,,,,,,
EVR,LH Rear ABS Sensor,,N/A,"On rear axle, near differential",C412,17,A3,,,,,,
EVR,LH Rear Lamp Assembly,,N/A,LH rear of vehicle,C401,17,A2,,,,,,
EVR,LH Rear View Mirror Heater,,N/A,In LH rear view mirror,C3317,,,,,,,,
EVR,LH Warning Indicator Lamp Module,,N/A,"In cluster, LH side",C208,9,B1,65,20,,,,
EVR,LH Warning Indicator Lamp Module,,N/A,"In cluster, LH side",C209,9,A1,,,,,,
EVR,Low Air Pressure Switch,,18737,RH side of brake pedal support,C2227,9,A5,,,,,,
EVR,Low Air Pressure Switch,,18737,RH side of brake pedal support,C227,9,A5,,,,,,
EVR,Low Coolant Level Sensor,FD 1060,10A968,"On radiator, RH side",C124,6,C1,,,,,,
EVR,Low Coolant Level Sensor,FD 1460,10A968,"On radiator, RH side",C124,7,D1,,,,,,
EVR,Low Pitch Horn,,13832,"In engine compartment, upper LH side of dash panel",C119,,,,,,,,
EVR,Marker Lamps Switch,,N/A,RH side of I/P,C242,9,A7,,,,,,
EVR,Marker Lamps Switch Illumination Lamp,,N/A,RH side of I/P,C283,8,A7,,,,,,
EVR,Marker/Taillamps Relay,,N/A,"RH side of I/P, near fuse panel",C239,8,A9,71,7,,,,
EVR,Neutral Sensing Switch,,N/A,Near transmission,C336,,,,,,,,
EVR,Oil Pressure Switch,W/ Flame Start,N/A,On front of engine,C191,6,C1,,,,,,
EVR,Oil Pressure Switch,W/O Flame Start,9278,On LH rear of engine,C122,7,C10,,,,,,
EVR,Output Speed Sensor,,N/A,RH side of transmission,C1091,16,F4,,,,,,
EVR,Park Brake Signal Lamp Switch,Air Brakes,N/A,"In engine compartment, LH side of dash panel",C221,,,,,,,,
EVR,Park Brake Signal Lamp Switch,Hydraulic Brakes,N/A,"On RH frame rail, forward of rear axle",C402,,,,,,,,
EVR,Park Brake Warning Relay,,N/A,"Behind I/P, LH side",C228,10,E1,47,4,,,,
EVR,Power Contactor Solenoid,,N/A,"In engine compartment, on LH side of dash panel",C190,,,,,,,,
EVR,Power Contactor Solenoid #1,,N/A,"In engine compartment, on LH side of dash panel",C125,,,,,,,,
EVR,Power Contactor Solenoid #2,,N/A,"In engine compartment, on LH side of dash panel",C126,,,,,,,,
EVR,PRNDL Illumination Lamp,,N/A,At shift lever,C291,,,,,,,,
EVR,Radiator Shutter Control Override Solenoid,High Gear,N/A,"In engine compartment, near center of dash panel",C159,6,A5,,,,,,
EVR,Radio Filter,,N/A,Center of I/P,,,,,,,,,
EVR,Rear Axle Shift Control Relay,High Gear,4A156,"RH side of I/P, next to fuse panel",C260,8,A9,35,4,,,,
EVR,Rear Axle Shift Control Relay,Low Gear,4A156,"RH side of I/P, next to fuse panel",C259,8,A9,35,3,,,,
EVR,Rear Axle Shift Control Switch,A/T,N/A,LH side of I/P,C263,,,35,4,,,,
EVR,Rear Axle Shift Control Switch,M/T,N/A,On gear selector lever,C317,,,,,,,,
EVR,RH Fog Or Road Lamp,,N/A,"Front of vehicle, on right side",C1191,18,E10,,,,,,
EVR,RH Front Turn/Park/Hazard Lamp,,N/A,RH front of vehicle,C142,17,F7,,,,,,
EVR,RH Front Wheel Sensor,,N/A,"On RH frame, at front axle center line",C160,17,F7,,,,,,
EVR,RH Headlamp,,N/A,RH front of vehicle,C157,17,F8,,,,,,
EVR,RH Mirror Marker Lamp,,N/A,"On mirrors, on right side",C3309,,,,,,,,
EVR,RH Radio Receiver Speaker,,N/A,In RH door,C325,,,,,,,,
EVR,RH Rear ABS Sensor,,N/A,"On rear axle, near differential",C413,17,D1,,,,,,
EVR,RH Rear Lamp Assembly,,N/A,RH rear of vehicle,C406,17,B1,,,,,,
EVR,RH Rear View Mirror Heater,,N/A,In RH rear view mirror,C317,,,,,,,,
EVR,RH Warning Indicator Lamp Module,,N/A,"In cluster, RH side",C210,9,A2,65,23,,,,
EVR,RH Warning Indicator Lamp Module,,N/A,"In cluster, RH side",C211,9,A4,,,,,,
EVR,Road or Fog Lamp Switch,,N/A,RH side of cluster,C2133,10,F8,,,,,,
EVR,Roof Marker Lamp,,N/A,Top of roof,C350,19,A7,,,,,,
EVR,Roof Marker Lamp,,N/A,Top of roof,C351,19,A7,,,,,,
EVR,Roof Marker Lamp,,N/A,Top of roof,C352,19,A7,,,,,,
EVR,Roof Marker Lamp,,N/A,Top of roof,C353,19,A7,,,,,,
EVR,Roof Marker Lamp,,N/A,Top of roof,C354,19,A7,,,,,,
EVR,Speedometer,,N/A,Center of I/P,C262,9,F3,,,,,,
EVR,Speedometer Sensor,Manual Transmission,N/A,On rear of transmission housing,C189,17,F5,,,,,,
EVR,Speedometer Sensor,W/O Manual Transmission,N/A,Near rear of transmission housing,C151,,,,,,,,
EVR,Speedometer Shield,,N/A,"In wire harness, between speedometer and speedometer sensor",,,,,,,,,
EVR,Starter Motor,,11001,Lower LH side of engine,C103,7,F7,,,,,,
EVR,Starter Motor Relay,FD 1060,11450,"In engine compartment, RH side of dash panel",C102,6,B1,,,,,,
EVR,Starter Motor Relay,FD 1460,11450,"In engine compartment, RH side of dash panel",C102,7,B1,,,,,,
EVR,Stop Lamp Low Pressure Operating Switch,Trailer,N/A,"In engine compartment, LH side of dash panel",C145,,,,,,,,
EVR,Stop Lamp Relay,,N/A,"Taped to harness, near T/O to instrument cluster",C237,8,F7,42,8,,,,
EVR,Tachometer,,N/A,Center of I/P,C217,,,60,8,,,,
EVR,Tachometer Sensor,,17B384,Rear RH corner of engine,C129,7,C10,,,,,,
EVR,Temperature Sensor,,N/A,Front of engine compartment,C192,,,,,,,,
EVR,Throttle Position Sensor,,N/A,Near the throttle pedal,C3003,16,B10,,,,,,
EVR,Throttle Position Switch,FD 1060,N/A,"On engine, LH side",C155,6,F9,,,,,,
EVR,Throttle Position Switch,FD 1460,N/A,"On engine, LH side",C155,7,F8,,,,,,
EVR,Trailer Hookup Indicator Lamp,,N/A,RH side of I/P,C267,,,,,,,,
EVR,Trailer Hookup Lamp,,N/A,Behind cab,C323,,,,,,,,
EVR,Trailer Marker Lamps Relay,,N/A,Behind passenger seat,C333,,,95,8,,,,
EVR,Trailer Plug,,N/A,Behind cab,C307,,,95,8,,,,
EVR,Transmission Oil Temperature Warning Switch,,N/A,On side of transmission housing,C134,17,D10,,,,,,
EVR,Turn And Emergency Signal Switch,,N/A,On steering column,C238,10,F6,90,8,,,,
EVR,Turn Signal Flasher,W/ Tractor Trailer,N/A,"RH side of I/P, near fuse panel",C236,,,,,,,,
EVR,Turn Signal Flasher,W/O Tractor Trailer,N/A,On fuse panel,C235,10,A5,90,8,,,,
EVR,Two Speed Axle Selector Motor,,4100,"On rear axle, LH side",C404,,,,,,,,
EVR,Vehicle Interface Connector,,N/A,On floor at rear of cab,C3004,16,A3,29,9,,,,
EVR,Vehicle Interface Module,,N/A,Inside shift pedestal,C3006,16,A5,29,8,,,,
EVR,Vehicle Interface Module,,N/A,Near base of shifter tower,C334,16,A5,29,3,,,,
EVR,Water in Fuel Sensor,,91C274,"On RH frame, rear of engine",C130,,,,,,,,
EVR,Water Temperature Indicator Sensor,FD 1060,N/A,"On engine, near alternator",C161,6,F7,,,,,,
EVR,Water Temperature Indicator Sensor,FD 1460,N/A,"On engine, near alternator",C161,7,F3,,,,,,
EVR,Water Temperature Indicator Switch,,10B843,Front center of engine,C123,6,F4,,,,,,
EVR,Water Temperature Switch,,N/A,"In engine compartment, on front of engine",C163,7,F5,,,,,,
EVR,Wheel to Wheel Differential Lockout Control Solenoid,,N/A,Behind cab,C415,19,F5,,,,,,
EVR,Wheel To Wheel Differential Lockout Position Switch,,N/A,On rear axle,C405,19,F3,,,,,,
EVR,Wheel To Wheel Differential Lockout Position Switch,,N/A,On rear axle,C4405,19,F3,,,,,,
EVR,Wheel To Wheel Interlock Control Switch,,N/A,LH side of I/P,C258,8,A3,,,,,,
EVR,Windshield Washer Pump Motor,,N/A,LH side of engine compartment,C2370,,,,,,,,
EVR,Windshield Washer Pump Motor,,N/A,LH side of engine compartment,C2380,,,,,,,,
EVR,Windshield Wiper Motor,,17508,LH side of engine compartment,C114,6,B10,80,5,,,,
EVR,Windshield Wiper/Washer Controls Illumination Lamp,,N/A,LH side of I/P,C282,10,A3,,,,,,
EVR,Windshield Wiper/Washer Switch,Air Windshield Wipers,N/A,LH side of I/P,C2350,,,,,,,,
EVR,Windshield Wiper/Washer Switch,Electric Windshield Wipers,17A553,LH side of I/P,C204,8,F3,80,5,,,,
