EVTM,NAME,QUALIFIER,LOCATION,ITEMID_,SORT
EXQ,S406,,"Brake warning lamp harness, near T/O to ABS module",0,0
EXQ,S407,,"Rear axle harness, near T/O to G400",0,0
EXQ,S408,,"Rear axle harness, near T/O to G400",0,0
EXQ,S3008,,"External cab harness, near T/O to C3000",0,0
EXQ,S3009,,"External cab harness, near T/O to C3000",0,0
EXQ,S3010,,"External cab harness, near T/O to C3000",0,0
EXQ,S3011,,"External cab harness, near T/O to C3000",0,0
EXQ,S3012,,"External cab harness, near T/O to C3000",0,0
EXQ,S3013,,"External cab harness, near T/O to C3000",0,0
EXQ,S3014,,"External chassis harness, near T/O to C3000",0,0
EXQ,S3015,,"External cab harness, near T/O to C3000",0,0
EXQ,S3016,,"External cab harness, near T/O to C3000",0,0
